Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-05-31 00:00:00,362.71079,315.04793,14.893336,73.116608,5.6708773,3.024e-07,0
1979-06-01 00:00:00,280.51696,358.78667,16.539587,76.208777,2.4849668,6.62e-08,0
1979-06-02 00:00:00,270.90583,370.72708,17.248754,80.163007,4.1622662,0,0
1979-06-03 00:00:00,241.76665,351.64458,17.564586,77.075496,4.281445,0,0
1979-06-04 00:00:00,291.76343,327.22542,17.035833,70.396249,3.2681175,2.6495e-06,0
1979-06-05 00:00:00,351.05932,335.40209,18.003346,77.452857,3.8152322,7.4040001e-06,0
1979-06-06 00:00:00,366.12694,293.78917,14.488339,68.445121,4.9087219,2.9e-08,0
1979-06-07 00:00:00,342.25943,316.79209,16.08833,72.743306,5.7023562,0,0
1979-06-08 00:00:00,337.89296,359.01542,18.808335,85.457159,6.3783113,0,0
1979-06-09 00:00:00,239.29065,397.27875,21.311667,85.695067,3.7735076,6.311e-07,0
1979-06-10 00:00:00,193.18446,389.37834,20.696675,88.365467,6.6835266,0,0
1979-06-11 00:00:00,120.83857,369.165,15.945008,90.881469,5.8940225,7.1402e-06,0
1979-06-12 00:00:00,300.01554,317.65918,11.113334,81.422789,8.2175737,1.2822e-06,0
1979-06-13 00:00:00,340.22574,305.05667,10.553753,69.524837,7.2434126,0,0
1979-06-14 00:00:00,387.63238,280.36126,12.936672,67.015279,4.9346925,0,0
1979-06-15 00:00:00,372.645,325.49334,18.447923,73.237492,6.5118167,0,0
1979-06-16 00:00:00,373.26359,345.82208,21.989169,74.575564,6.4041454,0,0
1979-06-17 00:00:00,331.09766,362.0075,22.077924,76.772468,4.9095317,3.068e-07,0
1979-06-18 00:00:00,340.94879,360.88,20.412926,78.641384,5.6165235,7.51e-08,0
1979-06-19 00:00:00,376.90628,313.72543,16.055427,69.118738,5.4933336,0,0
1979-06-20 00:00:00,383.52098,293.73459,15.870833,63.358894,3.5801343,0,0
1979-06-21 00:00:00,383.10354,288.67792,14.536254,67.095277,5.2851554,0,0
1979-06-22 00:00:00,349.68914,317.08417,15.773337,72.610538,4.6916072,0,0
1979-06-23 00:00:00,306.86136,349.13125,16.070418,82.123517,6.1208574,0,0
1979-06-24 00:00:00,175.62277,348.39875,11.775836,84.80811,7.5048787,0,0
1979-06-25 00:00:00,287.45019,328.17583,11.292921,74.845208,7.3469693,0,0
1979-06-26 00:00:00,381.06972,287.20209,12.977097,66.174485,3.2965137,0,0
1979-06-27 00:00:00,344.34614,307.92376,14.360836,76.193902,7.6863545,1.4496e-06,0
1979-06-28 00:00:00,248.36246,361.34292,16.662501,80.966327,3.0094212,4.5495999e-06,0
1979-06-29 00:00:00,352.27461,342.79333,17.463752,81.390151,3.6352881,2.4802e-06,0
1979-06-30 00:00:00,203.13822,356.17917,16.63709,85.503228,6.5222154,6.9812002e-06,0
1979-07-01 00:00:00,228.71993,378.17708,18.211253,89.677135,6.9151273,4.3588101e-05,0
1979-07-02 00:00:00,255.49666,359.79833,18.082507,81.325958,4.1454837,2.1704e-06,0
1979-07-03 00:00:00,376.65551,323.62167,17.168757,71.998232,8.8883806,6.707e-07,0
1979-07-04 00:00:00,349.55701,303.25459,12.636254,69.886857,6.1041972,5.94e-08,0
1979-07-05 00:00:00,243.77174,320.87292,10.295428,74.667438,7.8250669,2.764e-07,0
1979-07-06 00:00:00,258.1153,334.595,12.720841,74.07444,6.7860017,0,0
1979-07-07 00:00:00,357.80438,333.5,15.622505,70.083187,5.0046789,0,0
1979-07-08 00:00:00,377.7961,336.00833,18.871671,69.374094,4.1061403,0,0
1979-07-09 00:00:00,377.63162,336.75,20.44584,71.043539,4.1190557,0,0
1979-07-10 00:00:00,362.73963,351.76708,20.600839,74.480145,4.260912,0,0
1979-07-11 00:00:00,300.75336,371.57167,19.792928,77.446494,4.2882664,9.12e-08,0
1979-07-12 00:00:00,229.91035,393.28125,20.868757,81.053931,3.5506965,8.32e-08,0
1979-07-13 00:00:00,323.92395,393.67042,23.539176,72.867588,3.7432577,2.916e-07,0
1979-07-14 00:00:00,326.13866,379.6825,24.250841,71.044074,2.5997367,1.0479e-06,0
1979-07-15 00:00:00,323.25648,374.3575,21.887927,85.390368,6.7485554,2.1065e-06,0
1979-07-16 00:00:00,234.16902,392.41417,20.219172,88.889149,3.8820607,6.1149e-06,0
1979-07-17 00:00:00,296.21729,376.72583,20.918752,82.926661,4.4976498,9.7997e-06,0
1979-07-18 00:00:00,268.53785,356.03125,19.05459,81.867174,3.2128002,4.01e-06,0
1979-07-19 00:00:00,374.18632,325.25792,19.470007,70.488414,3.1164845,0,0
1979-07-20 00:00:00,368.93215,333.87125,20.702924,63.221054,3.6588129,2.4e-09,0
1979-07-21 00:00:00,329.6314,358.34334,21.562512,69.114617,3.4166114,2.28e-08,0
1979-07-22 00:00:00,369.19936,354.16417,22.280424,73.988894,4.4589111,0,0
1979-07-23 00:00:00,342.7554,355.81917,22.206265,73.416223,2.99048,1.1758e-06,0
1979-07-24 00:00:00,259.99415,379.66333,22.265838,79.179774,4.4378648,6.053e-07,0
1979-07-25 00:00:00,200.41748,405.42458,22.965847,85.675469,4.2398424,8.0829999e-06,0
1979-07-26 00:00:00,269.36153,397.26334,23.428754,83.93096,5.0938315,1.28083e-05,0
1979-07-27 00:00:00,239.76876,401.51167,22.901674,82.573295,3.790447,1.854e-06,0
1979-07-28 00:00:00,278.23638,400.39666,23.287091,85.152736,2.0377213,0,0
1979-07-29 00:00:00,278.99625,396.76833,23.118337,79.117267,2.4608125,9.0702005e-06,0
1979-07-30 00:00:00,289.12981,385.74833,22.950842,77.853286,3.1985194,0,0
1979-07-31 00:00:00,308.62956,384.83666,22.99543,82.105074,5.7551992,7.54e-08,0
1979-08-01 00:00:00,221.33007,407.39792,23.330422,83.773846,4.1393057,5.3224e-06,0
1979-08-02 00:00:00,250.39237,411.73208,24.159174,83.227226,5.7564156,7.2804001e-06,0
1979-08-03 00:00:00,360.82783,385.0525,23.97667,77.161533,3.7226223,4.859e-07,0
1979-08-04 00:00:00,346.95023,379.06917,24.348342,72.375576,2.2696535,7.3e-08,0
1979-08-05 00:00:00,355.06123,358.83125,22.973755,72.163688,4.204485,0,0
1979-08-06 00:00:00,270.99588,352.29875,18.995002,74.627232,5.7787511,0,0
1979-08-07 00:00:00,329.38026,320.8175,15.131263,72.223478,4.6073339,1.362e-07,0
1979-08-08 00:00:00,333.95986,355.66292,19.631254,75.532852,7.2301125,1.7509e-06,0
1979-08-09 00:00:00,360.29384,296.46542,15.120006,66.654509,6.0548193,0,0
1979-08-10 00:00:00,132.83286,359.58292,14.512086,84.718341,4.921142,1.76964e-05,0
1979-08-11 00:00:00,221.13489,345.76791,15.345424,85.38752,3.557138,4.1367999e-06,0
1979-08-12 00:00:00,93.21231,355.7575,11.655007,95.151136,4.565397,1.86727e-05,0
1979-08-13 00:00:00,251.5875,333.66208,12.782922,84.416873,6.670908,8.0950001e-06,0
1979-08-14 00:00:00,233.65645,330.59292,14.555008,79.306912,7.4545764,1.0121e-06,0
1979-08-15 00:00:00,184.44269,331.755,11.703762,80.124055,7.2019987,3.685e-07,0
1979-08-16 00:00:00,328.77318,308.91543,13.575843,72.888679,7.0587816,1.965e-07,0
1979-08-17 00:00:00,324.23685,285.47792,11.296256,70.576161,3.5746893,0,0
1979-08-18 00:00:00,109.76407,341.285,11.77459,85.576378,6.4540689,3.6108e-06,0
1979-08-19 00:00:00,180.28449,368.16167,14.834585,86.249983,3.2146893,4.3405e-06,0
1979-08-20 00:00:00,241.52001,356.82625,16.357092,81.61769,3.9230113,1.598e-07,0
1979-08-21 00:00:00,211.97611,357.16917,17.325001,78.88806,2.7087682,5.651e-07,0
1979-08-22 00:00:00,311.65692,320.69667,17.369588,73.021475,4.0086668,7.22e-08,0
1979-08-23 00:00:00,317.29039,338.35042,17.76459,76.471192,5.4200049,2.76e-08,0
1979-08-24 00:00:00,224.8159,371.80541,19.283334,85.861038,7.0061683,2.184e-07,0
1979-08-25 00:00:00,214.79033,374.855,20.319175,86.291195,5.6303858,9.109e-07,0
1979-08-26 00:00:00,240.46981,349.755,18.452094,74.13802,4.1978607,0,0
1979-08-27 00:00:00,169.90199,390.42708,19.750009,86.326337,5.0207496,1.37153e-05,0
1979-08-28 00:00:00,285.52899,354.4325,19.05084,86.171915,3.4316184,1.6088e-06,0
1979-08-29 00:00:00,222.13739,378.86042,19.035836,90.033228,6.8840816,6.8296001e-06,0
1979-08-30 00:00:00,247.44032,378.89958,21.670421,81.43613,5.5021172,1.5236e-06,0
1979-08-31 00:00:00,319.10186,304.57334,16.867513,69.358547,5.443166,0,0
1979-09-01 00:00:00,297.57969,318.4325,17.21876,69.97223,4.3896847,0,0
1979-09-02 00:00:00,287.5096,354.29417,19.966258,79.977328,6.0657222,4.4334e-06,0
1979-09-03 00:00:00,219.27318,398.32875,21.220839,83.735886,4.5569344,3.7676e-06,0
1979-09-04 00:00:00,278.85312,357.22375,20.454591,73.664864,2.7573216,0,0
1979-09-05 00:00:00,214.32314,389.24167,21.074588,80.983565,4.510204,9.796e-07,0
1979-09-06 00:00:00,101.76664,393.98625,19.549594,92.79191,8.1108157,2.89753e-05,0
1979-09-07 00:00:00,248.11753,342.71334,17.995423,75.974788,6.779849,4.996e-07,0
1979-09-08 00:00:00,191.55197,320.08875,12.333758,76.967269,5.4555891,3.576e-07,0
1979-09-09 00:00:00,251.94148,294.08876,10.952928,71.299962,2.7849036,0,0
1979-09-10 00:00:00,246.10015,309.65042,12.68917,70.594336,6.0688768,0,0
1979-09-11 00:00:00,278.64996,288.35501,11.435423,73.305797,8.0766246,0,0
1979-09-12 00:00:00,231.87557,295.34251,11.634593,73.596073,3.8565102,0,0
1979-09-13 00:00:00,252.26854,306.29542,15.063751,73.254356,5.2255845,0,0
1979-09-14 00:00:00,96.66113,375.09458,16.838345,93.13424,9.030544,1.92888e-05,0
1979-09-15 00:00:00,231.12943,325.50625,14.357505,75.129701,7.8467362,1.4702e-06,0
1979-09-16 00:00:00,173.06519,348.05208,13.131673,78.369378,4.3186013,0,0
1979-09-17 00:00:00,263.23565,309.25292,15.067508,73.739388,5.201022,0,0
1979-09-18 00:00:00,244.95419,313.23917,15.806252,77.188405,6.2914851,9.06e-08,0
1979-09-19 00:00:00,188.932,306.815,10.301256,77.83355,9.2627481,1.0902e-06,0
1979-09-20 00:00:00,258.83197,250.66876,5.2129265,72.474253,4.7552174,1.5592e-06,0
1979-09-21 00:00:00,149.09053,331.47667,11.405843,87.51347,5.7314257,9.6194001e-06,0
1979-09-22 00:00:00,80.559862,337.73417,13.098338,89.281347,5.0669972,9.1593998e-06,0
1979-09-23 00:00:00,256.09376,243.585,7.5845823,67.055162,4.7965212,0,0
1979-09-24 00:00:00,253.431,248.03375,7.9254229,68.379546,4.1944417,0,0
1979-09-25 00:00:00,247.51568,262.54418,9.4258464,78.417988,5.6616756,0,0
1979-09-26 00:00:00,236.47212,285.73958,12.45709,71.297672,7.1203123,0,0
1979-09-27 00:00:00,241.33824,276.80667,12.371671,68.306783,3.9496721,1.4968e-06,0
1979-09-28 00:00:00,141.91495,326.09792,12.542926,76.514452,5.15489,4.0828001e-06,0
1979-09-29 00:00:00,207.84,342.32125,16.23959,84.154773,2.9279773,1.03568e-05,0
1979-09-30 00:00:00,171.02177,329.38333,13.478754,90.811297,6.0785137,1.18096e-05,0
1979-10-01 00:00:00,117.36673,368.31125,14.213758,92.358516,2.6559897,2.03945e-05,0
1979-10-02 00:00:00,164.91131,347.26792,15.273337,89.431743,2.7972409,1.60231e-05,0
1979-10-03 00:00:00,137.20759,351.16042,13.777924,92.570408,6.1087356,2.51875e-05,0
1979-10-04 00:00:00,165.25398,346.615,15.218337,86.274179,4.5668755,3.2099999e-06,0
1979-10-05 00:00:00,211.50441,333.25125,15.882097,85.588219,9.2116607,2.6568999e-06,0
1979-10-06 00:00:00,206.86943,299.32542,11.29459,78.643805,10.292953,4.7273e-06,0
1979-10-07 00:00:00,156.93752,314.5825,10.481672,72.706513,6.3214352,0,0
1979-10-08 00:00:00,121.40502,276.30792,4.242512,77.815713,10.895853,2.3862e-06,0
1979-10-09 00:00:00,61.081851,290.45667,2.0629224,87.745554,4.2774207,7.0703001e-06,0
1979-10-10 00:00:00,162.82391,280.91792,1.5804217,81.507888,2.5818438,1.7491e-06,0
1979-10-11 00:00:00,107.82627,294.57709,2.6295906,84.847654,4.4437885,5.8057e-06,0
1979-10-12 00:00:00,72.073889,310.5525,4.2858393,90.146469,7.3453725,6.3453e-06,0
1979-10-13 00:00:00,100.18095,300.63126,6.5354248,79.519023,6.8097303,7.972e-07,0
1979-10-14 00:00:00,114.34632,291.92792,3.3970874,75.334901,7.4088765,3.372e-07,0
1979-10-15 00:00:00,111.29923,298.13835,4.468749,76.671639,5.88351,8.916e-07,0
