"",32.500
787.8333,2.2476E+002
788.8333,1.8974E+002
789.8333,2.6633E+002
790.8333,2.1993E+002
791.8333,2.3495E+002
792.8333,2.8589E+002
793.8333,2.9513E+002
794.8333,2.3331E+002
795.8333,2.5392E+002
796.8333,3.0906E+002
797.8333,2.7137E+002
798.8333,2.2683E+002
799.8333,2.0354E+002
800.8333,2.6794E+002
801.8333,2.4800E+002
802.8333,2.8566E+002
803.8333,2.8761E+002
804.8333,2.9243E+002
805.8333,2.2234E+002
806.8333,2.3437E+002
807.8333,2.9548E+002
808.8333,3.0377E+002
809.8333,2.4213E+002
810.8333,1.9304E+002
811.8333,1.8523E+002
812.8333,2.0986E+002
813.8333,2.0995E+002
814.8333,2.6127E+002
815.8333,2.6155E+002
816.8333,2.9391E+002
817.8333,2.4229E+002
818.8333,2.0153E+002
819.8333,2.7485E+002
820.8333,3.2925E+002
821.8333,2.4233E+002
822.8333,2.1441E+002
823.8333,2.9155E+002
824.8333,2.9948E+002
825.8333,2.7318E+002
826.8333,2.4848E+002
827.8333,2.3905E+002
828.8333,2.6250E+002
829.8333,2.6733E+002
830.8333,2.9115E+002
831.8333,3.1631E+002
832.8333,2.9279E+002
833.8333,2.7226E+002
834.8333,2.2911E+002
835.8333,2.3947E+002
836.8333,2.5746E+002
837.8333,2.6989E+002
838.8333,2.7712E+002
839.8333,2.8019E+002
840.8333,2.8492E+002
841.8333,2.9204E+002
842.8333,3.1231E+002
843.8333,2.7564E+002
844.8333,2.6253E+002
845.8333,2.8780E+002
846.8333,3.1043E+002
847.8333,3.1470E+002
848.8333,3.2253E+002
849.8333,2.8883E+002
850.8333,2.8742E+002
851.8333,3.1130E+002
852.8333,3.2904E+002
853.8333,3.3242E+002
854.8333,3.0156E+002
855.8333,2.8711E+002
856.8333,2.8084E+002
857.8333,3.1715E+002
858.8333,2.9285E+002
859.8333,3.0204E+002
860.8333,2.6697E+002
861.8333,2.7635E+002
862.8333,2.7207E+002
863.8333,2.7292E+002
864.8333,3.0898E+002
865.8333,3.0742E+002
866.8333,3.0669E+002
867.8333,3.0008E+002
868.8333,2.8915E+002
