"",32.500
861.8333,-3.6638E+002
862.8333,-3.6563E+002
863.8333,-3.6825E+002
864.8333,-3.7064E+002
865.8333,-3.7182E+002
866.8333,-3.7532E+002
867.8333,-3.7742E+002
868.8333,-3.7498E+002
869.8333,-3.7037E+002
870.8333,-3.7227E+002
871.8333,-3.7222E+002
872.8333,-3.7019E+002
873.8333,-3.6843E+002
874.8333,-3.6932E+002
875.8333,-3.7194E+002
876.8333,-3.7411E+002
877.8333,-3.7473E+002
878.8333,-3.7451E+002
879.8333,-3.7642E+002
880.8333,-3.7992E+002
881.8333,-3.8182E+002
882.8333,-3.8378E+002
883.8333,-3.8701E+002
