"",32.500
591.8333,1.3408E+002
592.8333,1.6605E+002
593.8333,1.5950E+002
594.8333,1.5100E+002
595.8333,1.5991E+002
596.8333,1.6052E+002
597.8333,1.3927E+002
598.8333,8.1177E+001
599.8333,1.2744E+002
600.8333,1.5108E+002
601.8333,1.5535E+002
602.8333,1.7248E+002
603.8333,1.6669E+002
604.8333,1.4846E+002
605.8333,1.5503E+002
606.8333,9.8046E+001
607.8333,1.4734E+002
608.8333,1.6399E+002
609.8333,1.5993E+002
610.8333,1.4592E+002
611.8333,1.5984E+002
612.8333,1.4751E+002
613.8333,1.5058E+002
614.8333,1.3032E+002
615.8333,6.7565E+001
616.8333,6.5219E+001
617.8333,7.5244E+001
618.8333,1.3823E+002
619.8333,1.0700E+002
620.8333,1.0755E+002
621.8333,7.3277E+001
622.8333,1.2748E+002
623.8333,1.2266E+002
624.8333,1.3837E+002
625.8333,1.3970E+002
626.8333,1.3766E+002
627.8333,1.1565E+002
628.8333,1.2707E+002
629.8333,1.3376E+002
630.8333,1.3070E+002
631.8333,1.2933E+002
632.8333,9.7337E+001
633.8333,9.9464E+001
634.8333,9.3724E+001
635.8333,1.1911E+002
636.8333,1.0657E+002
637.8333,1.1942E+002
638.8333,1.2145E+002
639.8333,1.1798E+002
640.8333,1.1185E+002
641.8333,1.1522E+002
642.8333,1.0020E+002
643.8333,9.9587E+001
644.8333,6.0738E+001
645.8333,8.0206E+001
646.8333,5.4923E+001
647.8333,4.8905E+001
648.8333,5.0901E+001
649.8333,9.4976E+001
650.8333,7.8018E+001
651.8333,7.9271E+001
652.8333,1.0020E+002
653.8333,9.0451E+001
654.8333,8.1302E+001
655.8333,6.1531E+001
656.8333,6.6511E+001
657.8333,8.5147E+001
658.8333,9.2140E+001
659.8333,5.4056E+001
660.8333,2.5531E+001
661.8333,7.3266E+001
662.8333,8.7908E+001
663.8333,3.8281E+001
664.8333,6.9956E+001
665.8333,7.5064E+001
666.8333,7.6126E+001
667.8333,7.8775E+001
668.8333,4.4022E+001
669.8333,7.8674E+001
670.8333,6.2446E+001
671.8333,7.9624E+001
672.8333,7.5567E+001
673.8333,4.3405E+001
674.8333,4.9465E+001
675.8333,6.3682E+001
676.8333,5.2935E+001
677.8333,5.7620E+001
678.8333,7.3590E+001
679.8333,5.8650E+001
680.8333,6.6143E+001
681.8333,7.0072E+001
682.8333,3.2985E+001
683.8333,2.2535E+001
684.8333,5.2888E+001
685.8333,6.7124E+001
686.8333,6.8042E+001
687.8333,3.1132E+001
688.8333,2.3503E+001
689.8333,3.1852E+001
690.8333,4.6970E+001
691.8333,5.9542E+001
692.8333,6.0734E+001
693.8333,2.8746E+001
694.8333,3.4964E+001
695.8333,5.5557E+001
696.8333,3.5928E+001
697.8333,4.9630E+001
698.8333,4.9511E+001
699.8333,2.5378E+001
700.8333,1.5337E+001
701.8333,2.6796E+001
702.8333,3.2719E+001
703.8333,5.3226E+001
704.8333,4.7729E+001
705.8333,4.4793E+001
706.8333,3.5593E+001
707.8333,2.4637E+001
708.8333,4.3898E+001
709.8333,3.7050E+001
710.8333,3.7094E+001
711.8333,2.6022E+001
712.8333,4.9040E+001
713.8333,2.1732E+001
714.8333,4.1672E+001
715.8333,4.8494E+001
716.8333,4.3308E+001
717.8333,1.9771E+001
718.8333,2.6045E+001
719.8333,4.9307E+001
720.8333,2.6851E+001
721.8333,3.0343E+001
722.8333,4.1895E+001
723.8333,4.9645E+001
724.8333,2.5088E+001
725.8333,4.0675E+001
726.8333,3.9553E+001
727.8333,4.8146E+001
728.8333,2.9526E+001
729.8333,1.6095E+001
730.8333,3.4122E+001
731.8333,5.1558E+001
732.8333,4.8154E+001
733.8333,4.2905E+001
734.8333,3.7339E+001
